city_ascii,lat,lng,country,admin_name
Tarko-Sale,64.9147,77.7728,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug
Traunreut,47.9667,12.5833,Germany,Bavaria
Mukilteo,47.9096,-122.3035,United States,Washington
Cugir,45.8436,23.3636,Romania,Alba
Atoka,35.4239,-89.7861,United States,Tennessee
Prichard,30.7735,-88.1301,United States,Alabama
Oros,-6.2439,-38.9139,Brazil,Ceará
Waghausel,49.25,8.5169,Germany,Baden-Württemberg
Soltau,52.9833,9.8333,Germany,Lower Saxony
Hays,38.8815,-99.3218,United States,Kansas
Somers,41.3058,-73.725,United States,New York
Gross-Umstadt,49.8683,8.929,Germany,Hesse
East Pennsboro,40.2886,-76.9394,United States,Pennsylvania
Valkeakoski,61.2667,24.0306,Finland,Pirkanmaa
Birmingham,42.5447,-83.2166,United States,Michigan
Paradise,47.5333,-52.8667,Canada,Newfoundland and Labrador
Pompeia,-22.1089,-50.1719,Brazil,São Paulo
Florida Ridge,27.5805,-80.3848,United States,Florida
Easley,34.819,-82.5828,United States,South Carolina
Bear,39.6188,-75.6804,United States,Delaware
Kaltan,53.5167,87.2667,Russia,Kemerovskaya Oblast’
Lyskovo,56.0128,45.0253,Russia,Nizhegorodskaya Oblast’
Varadero,23.1394,-81.2861,Cuba,Matanzas
Ludlow,42.1921,-72.4581,United States,Massachusetts
Marshall,32.537,-94.3515,United States,Texas
Asni,31.25,-7.9792,Morocco,Marrakech-Safi
Carei,47.69,22.47,Romania,Satu Mare
Owosso,42.9955,-84.176,United States,Michigan
DeBary,28.8815,-81.324,United States,Florida
Garforth,53.792,-1.388,United Kingdom,Leeds
Eustis,28.856,-81.6781,United States,Florida
Salmon Creek,45.7099,-122.6632,United States,Washington
South Euclid,41.5239,-81.5245,United States,Ohio
Adet,11.2667,37.4833,Ethiopia,Āmara
South Holland,41.5977,-87.6022,United States,Illinois
Pushchino,54.8333,37.6167,Russia,Moskovskaya Oblast’
Okahandja,-21.9796,16.91,Namibia,Otjozondjupa
Bulach,47.5189,8.5422,Switzerland,Zürich
Nerekhta,57.45,40.5833,Russia,Kostromskaya Oblast’
Rancho San Diego,32.7624,-116.9197,United States,California
Ashland,42.1905,-122.6992,United States,Oregon
Sapulpa,36.0089,-96.1006,United States,Oklahoma
Kutna Hora,49.9484,15.2682,Czechia,Středočeský Kraj
Manuel Tames,20.1803,-75.0514,Cuba,Guantánamo
Zd'ar nad Sazavou,49.5627,15.9393,Czechia,Vysočina
Alfena,41.2395,-8.5244,Portugal,Porto
Palmer,40.7007,-75.2628,United States,Pennsylvania
Duarte,34.161,-117.9504,United States,California
Rio Maior,39.3333,-8.9333,Portugal,Santarém
Bellview,30.462,-87.312,United States,Florida
Ino,33.5486,133.4278,Japan,Kōchi
Marietta,39.4241,-81.4465,United States,Ohio
Lucelia,-21.7203,-51.0189,Brazil,São Paulo
Great Linford,52.068,-0.7637,United Kingdom,Milton Keynes
Griffith,-34.29,146.04,Australia,New South Wales
Brezno,48.8036,19.6381,Slovakia,Banskobystrický
Battle Ground,45.7765,-122.5413,United States,Washington
Ardmore,34.1944,-97.1253,United States,Oklahoma
Bibai,43.3329,141.8538,Japan,Hokkaidō
West Pensacola,30.4263,-87.2679,United States,Florida
Amsterdam,42.942,-74.1907,United States,New York
Sandhurst,51.349,-0.8,United Kingdom,Hampshire
Oxford,33.5967,-85.8687,United States,Alabama
Essex,44.5195,-73.0654,United States,Vermont
Reichenbach/Vogtland,50.6167,12.3,Germany,Saxony
Vyskov,49.2775,16.999,Czechia,Jihomoravský Kraj
Shimogamo,34.6794,138.9453,Japan,Shizuoka
West Deptford,39.8431,-75.1851,United States,New Jersey
Sadao,6.6386,100.424,Thailand,Songkhla
Park Forest,41.4817,-87.6868,United States,Illinois
Evans,40.366,-104.7389,United States,Colorado
Alexandria,45.8777,-95.3766,United States,Minnesota
Schenefeld,53.6028,9.8233,Germany,Schleswig-Holstein
Fort Atkinson,42.9253,-88.8441,United States,Wisconsin
Varkaus,62.3167,27.8833,Finland,Pohjois-Savo
Jefferson,41.0003,-74.5531,United States,New Jersey
Bastos,-21.9167,-50.7333,Brazil,São Paulo
Carrboro,35.926,-79.0878,United States,North Carolina
Seria,4.6142,114.3303,Brunei,Belait
Bardstown,37.8174,-85.4548,United States,Kentucky
East Ridge,34.9973,-85.2284,United States,Tennessee
Wipperfurth,51.1167,7.4,Germany,North Rhine-Westphalia
Susaki,33.4008,133.2831,Japan,Kōchi
Bohumin,49.9041,18.3576,Czechia,Moravskoslezský Kraj
Elko,40.8387,-115.7674,United States,Nevada
Uxbridge,44.1167,-79.1333,Canada,Ontario
Covington,47.3668,-122.1044,United States,Washington
Florencia,22.1475,-78.9669,Cuba,Ciego de Ávila
Bologoye,57.8787,34.0789,Russia,Tverskaya Oblast’
Gaffney,35.0742,-81.6558,United States,South Carolina
Praia da Vitoria,38.7333,-27.0667,Portugal,Azores
Rees,51.7667,6.4,Germany,North Rhine-Westphalia
Boralday,43.3341,76.8288,Kazakhstan,Almaty
Komatipoort,-25.4333,31.95,South Africa,Mpumalanga
Bonney Lake,47.1791,-122.17,United States,Washington
Sidney,40.2891,-84.1667,United States,Ohio
Ecclesall,53.362,-1.498,United Kingdom,Sheffield
Frondenberg,51.4719,7.7658,Germany,North Rhine-Westphalia
Harstad,68.7989,16.5314,Norway,Troms
El Calafate,-50.3395,-72.2649,Argentina,Santa Cruz
Dickinson,29.4546,-95.0583,United States,Texas
Bad Schwartau,53.9194,10.6975,Germany,Schleswig-Holstein
Faversham,51.3177,0.8928,United Kingdom,Kent
Vikhorevka,56.1167,101.1667,Russia,Irkutskaya Oblast’
Welench'iti,8.6667,39.4333,Ethiopia,Oromīya
Bruchkobel,50.1833,8.9167,Germany,Hesse
Cournon-d'Auvergne,45.7422,3.1972,France,Auvergne-Rhône-Alpes
Werdau,50.7333,12.3833,Germany,Saxony
Arnold,38.4296,-90.3733,United States,Missouri
Essa,44.25,-79.7833,Canada,Ontario
Santo Anastacio,-21.9769,-51.6519,Brazil,São Paulo
Gunzburg,48.4525,10.2711,Germany,Bavaria
Bahia de Caraquez,-0.6,-80.425,Ecuador,Manabí
Sotouboua,8.5667,0.9833,Togo,Centrale
Crowborough,51.06,0.16,United Kingdom,East Sussex
Toguchin,55.2333,84.3833,Russia,Novosibirskaya Oblast’
Ripley,53.05,-1.407,United Kingdom,Derbyshire
Silverdale,47.6663,-122.6828,United States,Washington
Hazel Dell,45.6797,-122.6553,United States,Washington
Chascomus,-35.575,-58.0089,Argentina,Buenos Aires
Nzeto,-7.2296,12.86,Angola,Zaire
Elektrougli,55.7167,38.2167,Russia,Moskovskaya Oblast’
Rolla,37.9458,-91.7608,United States,Missouri
Sysert,56.5,60.8167,Russia,Sverdlovskaya Oblast’
Johnstown,40.3499,-104.9481,United States,Colorado
Sokal',50.4833,24.2833,Ukraine,L’vivs’ka Oblast’
Candiac,45.38,-73.52,Canada,Quebec
Fernley,39.5611,-119.1926,United States,Nevada
Hyde Park,41.8011,-73.906,United States,New York
Voiron,45.3642,5.5906,France,Auvergne-Rhône-Alpes
Oro-Medonte,44.5667,-79.5833,Canada,Ontario
Pleasant Prairie,42.5266,-87.8895,United States,Wisconsin
Liubotyn,49.9489,35.9306,Ukraine,Kharkivs’ka Oblast’
Shelbyville,39.535,-85.7792,United States,Indiana
Tepezala,22.2167,-102.1667,Mexico,Aguascalientes
Dudinka,69.4,86.1833,Russia,Krasnoyarskiy Kray
Muhldorf,48.2456,12.5228,Germany,Bavaria
Nurota,40.565,65.685,Uzbekistan,Navoiy
Roshal,55.6667,39.8833,Russia,Moskovskaya Oblast’
Varennes,45.6833,-73.4333,Canada,Quebec
Milwaukie,45.4447,-122.6221,United States,Oregon
Challans,46.8467,-1.8781,France,Pays de la Loire
Guara,-20.4283,-47.8242,Brazil,São Paulo
Bryant,34.6152,-92.4914,United States,Arkansas
Mae Sai,20.4266,99.8841,Thailand,Chiang Rai
Nizhniy Lomov,53.5333,43.6833,Russia,Penzenskaya Oblast’
Luckenwalde,52.0831,13.1667,Germany,Brandenburg
Enger,52.1333,8.5667,Germany,North Rhine-Westphalia
Dillingen,49.35,6.7333,Germany,Saarland
Bloomfield,41.8426,-72.7406,United States,Connecticut
Kill Devil Hills,36.0167,-75.6699,United States,North Carolina
North Salt Lake,40.8439,-111.9187,United States,Utah
Traunstein,47.8683,12.6433,Germany,Bavaria
Blansko,49.3632,16.6432,Czechia,Jihomoravský Kraj
Herborn,50.6825,8.3061,Germany,Hesse
Comala,19.3208,-103.7603,Mexico,Colima
Wade Hampton,34.8821,-82.3336,United States,South Carolina
Osa,57.2833,55.45,Russia,Permskiy Kray
Kurovskoye,55.5833,38.9167,Russia,Moskovskaya Oblast’
Kremenets',50.1081,25.7275,Ukraine,Ternopil’s’ka Oblast’
Cornelia,34.517,-83.531,United States,Georgia
Schifferstadt,49.3861,8.3761,Germany,Rhineland-Palatinate
Rumoi,43.9411,141.6369,Japan,Hokkaidō
Suwanee,34.0506,-84.0687,United States,Georgia
New Hope,45.0374,-93.3869,United States,Minnesota
Gerlingen,48.8,9.0653,Germany,Baden-Württemberg
Mill Creek,47.8631,-122.2037,United States,Washington
Grand Island,43.0198,-78.9619,United States,New York
Pico Truncado,-46.8,-67.9667,Argentina,Santa Cruz
Universal City,29.5521,-98.3074,United States,Texas
Mossingen,48.4064,9.0575,Germany,Baden-Württemberg
Kirkby in Ashfield,53.099,-1.245,United Kingdom,Nottinghamshire
Buinsk,54.9667,48.2833,Russia,Tatarstan
Gamboma,-1.8795,15.85,Congo (Brazzaville),Plateaux
Hamina,60.5697,27.1981,Finland,Kymenlaakso
Clemmons,36.0319,-80.3861,United States,North Carolina
Strathroy-Caradoc,42.9575,-81.6167,Canada,Ontario
Olenegorsk,68.15,33.2833,Russia,Murmanskaya Oblast’
Tobe,33.7492,132.7922,Japan,Ehime
Viesca,25.35,-102.8,Mexico,Coahuila de Zaragoza
Little Egg Harbor,39.5969,-74.3454,United States,New Jersey
Blieskastel,49.2422,7.2544,Germany,Saarland
Stephenville,32.2148,-98.2205,United States,Texas
Dyersburg,36.0465,-89.3777,United States,Tennessee
Bayou Cane,29.6244,-90.751,United States,Louisiana
Oneida,43.0769,-75.6621,United States,New York
Mar''ina Horka,53.5167,28.1417,Belarus,Minskaya Voblasts’
Louisville,39.9709,-105.1441,United States,Colorado
Pacatu,-11.9578,-38.975,Brazil,Bahia
Stamford,52.656,-0.484,United Kingdom,Lincolnshire
Dixon,38.4468,-121.8249,United States,California
Allende,28.3333,-100.8333,Mexico,Coahuila de Zaragoza
Lake Ronkonkoma,40.8308,-73.1112,United States,New York
Allendale,42.9851,-85.9509,United States,Michigan
Murray,36.6146,-88.3206,United States,Kentucky
Pozzallo,36.7303,14.8467,Italy,Sicilia
Golden,39.7406,-105.2118,United States,Colorado
Nidderau,50.25,8.9,Germany,Hesse
Hakui,36.8936,136.7789,Japan,Ishikawa
Illapel,-31.6327,-71.1683,Chile,Coquimbo
Bad Salzungen,50.8117,10.2333,Germany,Thuringia
Nova Granada,-20.5339,-49.3139,Brazil,São Paulo
Olean,42.0819,-78.4321,United States,New York
Chachahuantla,20.2756,-98.1503,Mexico,Hidalgo
Hoddesdon,51.759,-0.015,United Kingdom,Hertfordshire
Dolyna,48.9703,24.0108,Ukraine,Ivano-Frankivs’ka Oblast’
Senica,48.6806,17.3667,Slovakia,Trnavský
Elvas,38.88,-7.1628,Portugal,Portalegre
Melena del Sur,22.7814,-82.1486,Cuba,Mayabeque
Grayslake,42.3402,-88.0338,United States,Illinois
Tielt,50.9989,3.3258,Belgium,Flanders
Pita,11.08,-12.401,Guinea,Mamou
Okha,53.5833,142.9333,Russia,Sakhalinskaya Oblast’
Harvey,29.8876,-90.0666,United States,Louisiana
Pertuis,43.695,5.5036,France,Provence-Alpes-Côte d’Azur
South Milwaukee,42.912,-87.8627,United States,Wisconsin
Lorton,38.6984,-77.2163,United States,Virginia
Manor Township,39.9849,-76.4216,United States,Pennsylvania
Sun Valley,39.6106,-119.7765,United States,Nevada
Gardner,42.5845,-71.9867,United States,Massachusetts
Nove Mesto nad Vahom,48.7833,17.8333,Slovakia,Nitriansky
Arhavi,41.3531,41.31,Turkey,Artvin
Duderstadt,51.5125,10.2597,Germany,Lower Saxony
Hailsham,50.8647,0.2577,United Kingdom,East Sussex
East Hemet,33.7301,-116.941,United States,California
Nordlingen,48.85,10.5,Germany,Bavaria
Havelock,34.9078,-76.8987,United States,North Carolina
Wasaga Beach,44.5206,-80.0167,Canada,Ontario
Cirencester,51.719,-1.968,United Kingdom,Gloucestershire
Chapulhuacan,21.1547,-98.9039,Mexico,Hidalgo
Lebanon,39.4251,-84.2135,United States,Ohio
Bati,11.1833,40.0167,Ethiopia,Āmara
East Moline,41.5199,-90.3879,United States,Illinois
Takanabe,32.1283,131.5033,Japan,Miyazaki
Lillehammer,61.1161,10.4578,Norway,Oppland
Baiao,41.1667,-8.0333,Portugal,Porto
Miandrivazo,-19.5162,45.4666,Madagascar,Toliara
Korntal-Munchingen,48.8306,9.1214,Germany,Baden-Württemberg
Norwalk,41.2443,-82.6088,United States,Ohio
Bobrov,51.0944,40.0322,Russia,Voronezhskaya Oblast’
Schortens,53.5333,7.95,Germany,Lower Saxony
Goris,39.5167,46.3333,Armenia,Syunik’
Pak Phanang,8.3511,100.2019,Thailand,Nakhon Si Thammarat
Yorkville,41.6562,-88.4507,United States,Illinois
Mbala,-8.84,31.37,Zambia,Northern
Kawambwa,-9.7795,29.08,Zambia,Luapula
New Glasgow,45.5926,-62.6455,Canada,Nova Scotia
Logansport,40.7472,-86.3519,United States,Indiana
San Felipe,31.0275,-114.8353,Mexico,Baja California
Aldan,58.6,125.3833,Russia,Sakha (Yakutiya)
Barehra,27.75,78.5667,India,Uttar Pradesh
Nikolsk,53.7167,46.0833,Russia,Penzenskaya Oblast’
Dublin,32.5359,-82.928,United States,Georgia
North Ogden,41.3123,-111.9585,United States,Utah
Stadtlohn,51.9925,6.915,Germany,North Rhine-Westphalia
Meinerzhagen,51.1061,7.6403,Germany,North Rhine-Westphalia
Baden,47.4729,8.308,Switzerland,Aargau
Clifton,39.0763,-108.4606,United States,Colorado
Shirahama,33.6781,135.3481,Japan,Wakayama
Arsk,56.0906,49.8764,Russia,Tatarstan
Sunchales,-30.9442,-61.5614,Argentina,Santa Fe
Fukagawa,43.7233,142.0536,Japan,Hokkaidō
Miracatu,-24.2808,-47.46,Brazil,São Paulo
Wilmot,43.4,-80.65,Canada,Ontario
Mundra,22.85,69.73,India,Gujarāt
Laboulaye,-34.1267,-63.3911,Argentina,Córdoba
Tyrnyauz,43.4,42.9167,Russia,Kabardino-Balkariya
Brunswick,43.9007,-69.9761,United States,Maine
Pleszew,51.8974,17.7856,Poland,Wielkopolskie
Lynn Haven,30.2337,-85.637,United States,Florida
Ferguson,38.749,-90.295,United States,Missouri
Khvansar,33.2206,50.315,Iran,Eşfahān
Arlington,48.1698,-122.1443,United States,Washington
Berlin,41.6114,-72.7758,United States,Connecticut
Elkridge,39.1941,-76.7427,United States,Maryland
Cinfaes,41.0667,-8.0833,Portugal,Viseu
Alice,27.7556,-98.0653,United States,Texas
Willmar,45.122,-95.0569,United States,Minnesota
Seydi,39.4817,62.9136,Turkmenistan,Lebap
South Ockendon,51.5207,0.2956,United Kingdom,Thurrock
Swansboro,34.6958,-77.1368,United States,North Carolina
Grossburgwedel,52.4933,9.8586,Germany,Lower Saxony
Murphy,33.0186,-96.6105,United States,Texas
Bad Waldsee,47.9211,9.7519,Germany,Baden-Württemberg
Ushtobe,45.2653,77.97,Kazakhstan,Almaty
Montclair,38.6111,-77.34,United States,Virginia
Nachod,50.4167,16.163,Czechia,Královéhradecký Kraj
Marblehead,42.4991,-70.8638,United States,Massachusetts
Culpeper,38.4705,-78.0001,United States,Virginia
Ozark,37.0361,-93.2155,United States,Missouri
Puerto Quito,0.1272,-79.2531,Ecuador,Pichincha
American Canyon,38.1796,-122.2583,United States,California
Gaz,32.8022,51.6208,Iran,Eşfahān
Annaberg-Buchholz,50.58,13.0022,Germany,Saxony
Papillion,41.1516,-96.0679,United States,Nebraska
Kampong Thum,12.712,104.889,Cambodia,Kampong Thom
Ely,52.3981,0.2622,United Kingdom,Cambridgeshire
Belur,13.1642,75.8647,India,Karnātaka
The Dalles,45.6053,-121.1818,United States,Oregon
Karnobat,42.65,26.9833,Bulgaria,Burgas
Adel,53.8489,-1.5849,United Kingdom,Leeds
Ostrov,57.3333,28.35,Russia,Pskovskaya Oblast’
Moorestown,39.9784,-74.9413,United States,New Jersey
King of Prussia,40.0963,-75.382,United States,Pennsylvania
Essex,42.0833,-82.9,Canada,Ontario
Svilengrad,41.7675,26.1975,Bulgaria,Haskovo
Barre,44.1997,-72.5083,United States,Vermont
Kubinka,55.5764,36.6947,Russia,Moskovskaya Oblast’
Wittmund,53.5747,7.7808,Germany,Lower Saxony
Canas,10.43,-85.1,Costa Rica,Guanacaste
Hatvan,47.6681,19.6697,Hungary,Heves
Loja,37.1667,-4.15,Spain,Andalusia
Crest Hill,41.5723,-88.1124,United States,Illinois
Zulpich,50.7,6.65,Germany,North Rhine-Westphalia
Punta Gorda,26.8933,-82.0516,United States,Florida
Mayluu-Suu,41.2667,72.45,Kyrgyzstan,Jalal-Abad
Kloten,47.4481,8.5828,Switzerland,Zürich
Jirkov,50.4999,13.4478,Czechia,Ústecký Kraj
Newton,38.0368,-97.3451,United States,Kansas
Khowrzuq,32.7781,51.6458,Iran,Eşfahān
Poplar Bluff,36.7632,-90.4136,United States,Missouri
Oberkirch,48.5322,8.0786,Germany,Baden-Württemberg
Tukwila,47.4749,-122.2727,United States,Washington
Marneuli,41.4969,44.8108,Georgia,Kvemo Kartli
Melnik,50.3506,14.4742,Czechia,Středočeský Kraj
Sandwich,41.7138,-70.485,United States,Massachusetts
Donauworth,48.7184,10.777,Germany,Bavaria
Greiz,50.6547,12.1997,Germany,Thuringia
Horstel,52.2972,7.5861,Germany,North Rhine-Westphalia
Coolbaugh,41.1837,-75.4386,United States,Pennsylvania
Duncan,34.5424,-97.919,United States,Oklahoma
Mirfield,53.6807,-1.6888,United Kingdom,Kirklees
Bothell West,47.8056,-122.2401,United States,Washington
Leinefelde,51.3833,10.3333,Germany,Thuringia
Payson,40.036,-111.7395,United States,Utah
Lichtenfels,50.1333,11.0333,Germany,Bavaria
Mountain Brook,33.4871,-86.74,United States,Alabama
Sergach,55.5333,45.4667,Russia,Nizhegorodskaya Oblast’
Dingolfing,48.6333,12.5,Germany,Bavaria
Glassboro,39.7014,-75.1113,United States,New Jersey
Pedro Carbo,-1.8167,-80.2333,Ecuador,Guayas
Neustrelitz,53.3647,13.0636,Germany,Mecklenburg-Western Pomerania
Ciudad Melchor de Mencos,17.0667,-89.15,Guatemala,Petén
Requena,39.4885,-1.1023,Spain,Valencia
New Canaan,41.1593,-73.4992,United States,Connecticut
Buckingham,40.3188,-75.058,United States,Pennsylvania
Beroun,49.9639,14.0721,Czechia,Středočeský Kraj
Kety,49.8821,19.2233,Poland,Małopolskie
Shelton,47.2186,-123.112,United States,Washington
Torgau,51.5603,13.0056,Germany,Saxony
Ramona,33.0474,-116.8767,United States,California
Lake Shore,39.1029,-76.4876,United States,Maryland
Arbutus,39.2428,-76.6922,United States,Maryland
Amherst Center,42.3757,-72.5188,United States,Massachusetts
Aracariguama,-23.4386,-47.0614,Brazil,São Paulo
Henderson,36.3259,-78.4155,United States,North Carolina
Kitatajima,35.9814,139.4817,Japan,Saitama
Eastwood,53.018,-1.304,United Kingdom,Nottinghamshire
Yeniseysk,58.4667,92.1333,Russia,Krasnoyarskiy Kray
Skegness,53.14,0.34,United Kingdom,Lincolnshire
Holzminden,51.8297,9.4483,Germany,Lower Saxony
Agoura Hills,34.151,-118.7608,United States,California
Salamanca,-31.7796,-70.98,Chile,Coquimbo
Goole,53.6992,-0.8692,United Kingdom,East Riding of Yorkshire
Celorico de Basto,41.3869,-8.0022,Portugal,Braga
Libertyville,42.287,-87.967,United States,Illinois
Durango,37.2659,-107.8782,United States,Colorado
Fot,47.6092,19.1928,Hungary,Pest
Bad Krozingen,47.9181,7.7025,Germany,Baden-Württemberg
Snina,48.9881,22.1567,Slovakia,Prešovský
Shenandoah,30.4019,-91.002,United States,Louisiana
Pikalevo,59.5208,34.1514,Russia,Leningradskaya Oblast’
Affton,38.5499,-90.3264,United States,Missouri
Kotelnikovo,47.6333,43.1333,Russia,Volgogradskaya Oblast’
Bichena,10.45,38.2,Ethiopia,Āmara
Millburn,40.7394,-74.324,United States,New Jersey
Abrisham,32.555,51.5731,Iran,Eşfahān
Howard,44.5703,-88.092,United States,Wisconsin
Irlam,53.445,-2.422,United Kingdom,Salford
Tamagawa,36.0661,139.3608,Japan,Saitama
Monmouth,44.8505,-123.2283,United States,Oregon
Ypsilanti,42.2437,-83.6205,United States,Michigan
Toprakkale,37.0639,36.1469,Turkey,Osmaniye
Mokena,41.5327,-87.8779,United States,Illinois
Fort St. John,56.2465,-120.8476,Canada,British Columbia
Ebbw Vale,51.7779,-3.2117,United Kingdom,Blaenau Gwent
Wildeshausen,52.8931,8.4314,Germany,Lower Saxony
Sesheke,-17.4806,24.3064,Zambia,Western
Pleasantville,39.39,-74.5169,United States,New Jersey
Metztitlan,20.6,-98.7667,Mexico,Hidalgo
Haka,22.9833,94.0167,Burma,Sagaing
Bartow,27.8868,-81.8213,United States,Florida
Mithi,24.7333,69.8,Pakistan,Sindh
Ashland,38.4592,-82.6449,United States,Kentucky
Telgte,51.9819,7.7856,Germany,North Rhine-Westphalia
Miamisburg,39.6323,-84.2725,United States,Ohio
Lancing,50.832,-0.319,United Kingdom,West Sussex
Ashland,40.8668,-82.3156,United States,Ohio
Rocky Hill,41.6572,-72.6632,United States,Connecticut
East Northport,40.8792,-73.3232,United States,New York
Qorasuv,40.7222,72.8872,Uzbekistan,Andijon
Grafton,-29.6833,152.9333,Australia,New South Wales
Muhlenberg,40.3955,-75.925,United States,Pennsylvania
Ogden,43.1646,-77.822,United States,New York
Naranjos,21.3472,-97.6833,Mexico,Veracruz
Germantown,43.2343,-88.1217,United States,Wisconsin
Uetersen,53.6872,9.6692,Germany,Schleswig-Holstein
Giengen an der Brenz,48.6217,10.245,Germany,Baden-Württemberg
Brandys nad Labem-Stara Boleslav,50.1872,14.6633,Czechia,Středočeský Kraj
Guapiacu,-20.795,-49.22,Brazil,São Paulo
Escanaba,45.7477,-87.09,United States,Michigan
Northwich,53.259,-2.518,United Kingdom,Cheshire West and Chester
Charleston,39.4842,-88.1781,United States,Illinois
Glinde,53.5406,10.2111,Germany,Schleswig-Holstein
Kwinana,-32.2394,115.7702,Australia,Western Australia
Kasongo-Lunda,-6.4796,16.83,Congo (Kinshasa),Kwango
Zverevo,48.02,40.12,Russia,Rostovskaya Oblast’
Brambleton,38.9802,-77.5323,United States,Virginia
Rayevskiy,54.0674,54.9269,Russia,Bashkortostan
Ennis,32.3255,-96.635,United States,Texas
Snellville,33.8563,-84.0038,United States,Georgia
Junqueiropolis,-21.5147,-51.4336,Brazil,São Paulo
Zhosaly,45.4877,64.078,Kazakhstan,Qyzylorda
Kuysinjaq,36.0828,44.6286,Iraq,Arbīl
Sulphur,30.2286,-93.3565,United States,Louisiana
L'Assomption,45.8333,-73.4167,Canada,Quebec
Alagir,43.0417,44.2106,Russia,North Ossetia
Shakhunya,57.6833,46.6,Russia,Nizhegorodskaya Oblast’
South St. Paul,44.8876,-93.0411,United States,Minnesota
Oregon,41.6528,-83.4322,United States,Ohio
Ban Tha Kham,9.1059,99.2326,Thailand,Surat Thani
Fish Hawk,27.8511,-82.2164,United States,Florida
Burnie,-41.0636,145.8753,Australia,Tasmania
Kyakhta,50.35,106.45,Russia,Buryatiya
Middleton,43.1065,-89.5058,United States,Wisconsin
Ferndale,42.4592,-83.1314,United States,Michigan
